-1,-1,17,17,17,17,17,17,17,17,17,17,-1,17,17,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,17,17,17,17,17,17,17,17,17,-1,17,-1,17,17,17,17,-1,17,17,17,17,-1,-1,17,17,17,17,17,17,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,17,17,17,17,-1,17,17,17,17,17,-1
17,17,17,17,-1,17,17,17,17,-1,17,17,-1,17,17,-1,-1,17,-1,-1,17,17,17,17,17,17,17,17,-1,17,17,17,-1,-1,-1,17,17,-1,-1,-1,-1,17,17,-1,-1,-1,-1,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,17,17,17,17,17,-1,-1,17,-1,17,17,17,17,17,17,17,17,17,17,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,17,17,-1,-1,17,17,17,17,-1,-1,-1,-1,17,17,-1
17,17,17,-1,-1,17,17,-1,-1,-1,-1,-1,-1,17,17,17,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,-1,17,-1,17,17,-1,17,17,17,17,17,17,-1,17,-1,-1,17,17,17,17,17,17,-1,-1,17,17,17,-1,-1,-1,17,17,17,17,-1,17,-1,-1,17,17,17,17,-1,-1,17,17,17,17,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,17,17,-1,-1,17,17,17,17,-1,17,-1,-1,-1,17,17,-1,17,17,17,17,17,17,-1,-1,-1
17,-1,-1,-1,17,17,17,17,17,17,-1,17,17,-1,-1,17,17,17,17,17,17,-1,-1,-1,-1,-1,17,17,-1,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,-1,-1,-1,17,17,-1,-1,-1,-1,17,17,17,17,-1,-1,-1,17,17,17,17,-1,-1,17,17,17,17,17,17,17,17,17,-1,-1,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,17,17,17,-1,-1,17,17,17,17,17,-1,17,-1,17,17,17,17,-1,17,17,-1,-1,-1,-1,-1,-1,-1
-1,-1,17,17,-1,-1,17,17,17,17,17,17,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,-1,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,17,-1,17,17,-1,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,17,-1,-1,17,17,17,17,17,17,17,-1
17,17,17,17,17,-1,-1,-1,17,17,17,17,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,-1,-1,17,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,17,-1,-1,17,17,17,17,-1,-1,17,17,17,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,-1,-1,17,17,17,17,17,17,17,17,17,17,17,-1,-1,17,17,-1,-1,17,17,17,-1,-1,17,17,-1,17,17,17,17,17,-1,17,17,-1,17,17,-1,-1,17,17,17,17,-1,17,-1
17,-1,17,-1,17,17,17,-1,-1,-1,-1,-1,17,17,-1,17,17,17,17,-1,17,-1,-1,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,17,-1,17,-1,17,17,17,17,17,-1,-1,17,17,17,17,17,17,-1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,17,17,17,17,17,-1,17,17,-1,17,17,-1,17,17,17,17,17,-1,-1,-1,-1,17,17,17,17,-1,17,-1,17,-1,-1,-1,17,-1,-1,17,17,17,-1,-1,17,17,-1,17,-1,17,17,17,-1,17,17,-1,-1,17,17,17,-1,-1,-1
-1,-1,17,-1,-1,17,-1,-1,-1,17,-1,17,17,17,-1,17,17,-1,-1,-1,17,17,17,17,17,17,17,-1,-1,17,-1,17,17,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,-1,-1,17,17,17,-1,17,-1,17,17,17,17,-1,-1,17,17,17,17,17,17,17,17,17,17,17,-1,17,17,-1,17,-1,-1,-1,-1,17,17,17,17,17,-1,17,17,17,17,17,17,17,-1,-1,-1,17,17,-1,17,17,17,17,17,17,17,-1,-1,-1,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,-1,-1,-1,-1,17,17,17,17,17,17,-1,17,17,17,-1
17,17,17,17,-1,-1,17,17,17,17,17,17,17,-1,17,17,-1,17,-1,17,17,17,17,17,-1,17,17,17,-1,-1,-1,17,17,17,17,17,17,17,17,17,-1,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,-1,-1,17,-1,-1,17,-1,-1,17,17,-1,-1,-1,-1,17,17,17,17,-1,17,17,17,17,17,17,17,-1,17,-1,17,17,-1,17,17,17,-1,-1,17,17,17,17,17,17,-1,17,17,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,-1,17,17,-1,-1,-1,17,-1,-1,17,17,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,-1,17,17,17,17,17,-1,-1,17,17,17,17,17,-1,-1,-1,17,17,17,17,-1,-1,17,17,17,17,17,17,17,-1,-1,17,17,17,17,17,17,-1,-1,17,17,-1,-1,-1,-1,-1,17,17,17,17,17,-1,-1,-1,-1,17,17,17,17,17,17,17,-1,-1,-1,17,-1,-1,-1,-1,17,-1,-1,-1,17,-1,17,-1,-1,-1,-1,-1,17,17,17,-1,-1,-1,-1,-1,-1,17,17,17,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,17,-1
